ID,Año_prod,T/C,Temporada,Capitulo,Destino,Fec_Estreno,Dia,Mes,Año,Dia_Sem,Estreno_RR,Franja,H_ini,H_fin,Dur,Tandas,RH_C13,SH_C13,RC_C13,SC_C13,RH_TVN,SH_TVN,RC_TVN,SC_TVN,RH_MEGA,SH_MEGA,RC_MEGA,SC_MEGA,RH_CHV,SH_CHV,RC_CHV,SC_CHV,RH_TVPAGO,SH_TVPAGO,RC_TVPAGO,SC_TVPAGO,RH_ENC,SH_ENC,RC_ENC,SC_ENC,PosH_C13,PosC_C13,Comentario,Region,Zona,Fecha
298,2016.0,412,4,12.0,Laguna del Laja,17-2-2018,17,2,2018,6,RR 2,Off Prime PM,19:46,21:00,1:14:00,3,5.4,13.2,1.8,9.5,2.5,6.1,0.5,2.9,3.4,8.3,1.4,7.7,9.5,23.4,4.4,23.7,18.9,46.6,9.2,49.2,40.5,100,18.6,100,2,2,,Bío Bío,Sur,2018-02-17
299,2016.0,414,4,14.0,Alto el Loa,24-2-2018,24,2,2018,6,RR 2,Off Prime PM,19:45,21:00,1:15:00,3,6.0,13.9,2.1,11.3,2.7,6.4,0.6,3.2,4.0,9.3,1.3,7.1,11.0,25.7,5.1,27.2,18.6,43.6,8.4,44.4,42.7,100,18.9,100,2,2,,Antofagasta,Norte,2018-02-24
300,2016.0,417,4,17.0,Calbuco,3-3-2018,3,3,2018,6,RR 2,Off Prime PM,19:43,20:55,1:12:00,3,7.7,18.9,2.5,12.5,2.3,5.7,1.3,6.3,4.3,10.5,1.7,8.4,4.7,11.6,1.7,8.5,21.0,51.1,10.9,53.8,41.0,100,20.3,100,1,1,,Los Lagos,Sur,2018-03-03
301,2018.0,61,6,1.0,Ruta Kaweskar de los glaciares-Skorpios XL,3-3-2018,3,3,2018,6,Estreno,Prime,22:39,0:54,2:15:00,5,16.6,31.1,7.6,29.5,3.2,6.1,1.1,4.4,5.2,9.7,1.5,6.0,8.1,15.2,3.4,13.1,22.0,41.2,10.5,41.0,53.3,100,25.6,100,1,1,,Ñuble,Centro,2018-03-03
302,2016.0,425,4,25.0,Ruta Costera Corral-Chaihuín,10-3-2018,10,3,2018,6,RR 2,Off Prime PM,19:47,20:57,1:10:00,3,9.5,22.5,4.1,21.7,1.8,4.3,0.4,2.3,4.9,11.5,1.2,6.2,3.7,8.9,1.2,6.6,21.7,51.3,10.0,53.6,42.2,100,18.7,100,1,1,,Los Ríos,Sur,2018-03-10
303,2018.0,62,6,2.0,De Pisagua a Colchane. XL,10-3-2018,10,3,2018,6,Estreno,Prime,22:37,0:53,2:16:00,6,14.0,24.8,6.2,24.6,2.6,4.5,0.5,2.0,13.6,24.1,3.9,15.6,8.9,15.8,3.6,14.3,20.1,35.5,9.1,36.1,56.6,100,25.1,100,1,1,,Tarapacá,Norte,2018-03-10
304,2016.0,423,4,23.0,Angol-Nahuelbuta,17-3-2018,17,3,2018,6,RR 2,Off Prime PM,19:48,20:57,1:09:00,3,9.9,21.8,2.8,16.4,3.4,7.5,1.2,6.8,4.4,9.8,1.2,7.1,3.8,8.4,1.0,6.0,24.7,54.4,9.7,55.8,45.4,100,17.4,100,1,1,,Araucanía,Norte,2018-03-17
305,2018.0,63,6,3.0,De Coyhaique a Chile Chico. XL,17-3-2018,17,3,2018,6,Estreno,Prime,22:36,1:03,2:27:00,6,14.6,28.3,7.4,29.1,2.8,5.5,0.8,3.3,10.0,19.4,3.3,13.0,7.1,13.8,3.1,12.4,21.2,41.1,9.0,35.4,51.5,100,25.3,100,1,1,,Aysén,Sur,2018-03-17
306,2016.0,424,4,24.0,Ancud,24-3-2018,24,3,2018,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,9.4,18.8,3.4,16.5,3.0,5.9,0.7,3.5,11.7,23.5,5.0,23.9,5.7,11.5,2.0,9.4,21.6,43.1,7.8,37.4,50.0,100,20.9,100,2,2,,Los Ríos,Sur,2018-03-24
307,2018.0,64,6,4.0,Lago Todos los Santos. XL,24-3-2018,24,3,2018,6,Estreno,Prime,22:35,0:56,2:21:00,6,14.3,25.1,5.9,22.7,2.7,4.7,0.7,2.6,11.9,20.9,3.9,14.8,13.2,23.2,5.7,21.6,18.5,32.4,7.5,28.5,57.0,100,26.2,100,1,1,,Los Lagos,Sur,2018-03-24
308,2016.0,415,4,15.0,Porvenir,29-3-2018,29,3,2018,4,RR 3,Prime,22:46,23:45,0:59:00,0,9.6,15.2,3.6,13.3,5.5,8.8,1.5,5.3,24.3,38.5,10.4,37.8,5.0,7.9,1.3,4.7,20.8,33.0,7.2,26.3,63.0,100,27.5,100,2,2,Originalmente juntos,Magallanes,Sur,2018-03-29
309,2016.0,416,4,16.0,Codpa,29-3-2018,29,3,2018,4,RR 3,Prime,23:45,0:52,1:07:00,2,10.6,20.0,4.7,20.2,6.1,11.5,1.2,5.1,12.0,22.7,4.6,19.7,5.7,10.8,1.9,8.1,18.0,34.1,7.0,30.1,52.8,100,23.3,100,2,1,Originalmente juntos,Arica y Parinacota,Norte,2018-03-29
310,2017.0,59,5,9.0,Los Vilos,31-3-2018,31,3,2018,6,RR 1,Prime,0:01,1:18,1:17:00,2,14.5,30.1,5.2,23.3,2.7,5.7,0.9,3.8,4.7,9.8,0.9,4.0,10.1,21.0,5.1,22.8,19.3,40.0,8.2,37.1,48.2,100,22.2,100,1,1,Originalmente juntos,Coquimbo,Norte,2018-03-31
311,2016.0,426,4,26.0,Salamanca,31-3-2018,31,3,2018,6,RR 2,Off Prime PM,19:47,20:58,1:11:00,2,9.5,20.7,3.1,18.5,3.2,7.0,0.6,3.5,4.5,9.8,0.7,4.1,5.2,11.2,0.9,5.6,24.2,52.4,9.8,58.3,46.1,100,16.8,100,1,1,,Coquimbo,Norte,2018-03-31
312,2018.0,65,6,5.0,Pumalín,31-3-2018,31,3,2018,6,Estreno,Prime,22:37,0:01,1:24:00,2,14.5,27.0,5.3,21.7,4.3,7.9,2.1,8.6,8.7,16.2,1.6,6.6,9.7,18.0,4.7,19.1,20.3,37.8,9.2,37.7,53.7,100,24.5,100,1,1,Originalmente juntos,Los Lagos,Sur,2018-03-31
313,2016.0,427,4,27.0,Arauco,7-4-2018,7,4,2018,6,RR 2,Off Prime PM,19:44,20:59,1:15:00,3,8.7,16.9,3.1,15.1,8.6,16.8,3.4,16.6,4.9,9.5,1.3,6.5,5.4,10.4,1.3,6.2,24.3,47.4,9.7,48.0,51.3,100,20.3,100,1,2,,Bío Bío,Sur,2018-04-07
314,2018.0,66,6,6.0,Toltén,7-4-2018,7,4,2018,6,Estreno,Prime,22:37,23:59,1:22:00,3,13.6,21.8,6.2,22.0,4.2,6.7,2.1,7.4,14.8,23.8,3.7,13.1,9.5,15.2,4.9,17.2,22.3,35.9,8.7,30.8,62.3,100,28.3,100,2,1,,Araucanía,Norte,2018-04-07
315,2016.0,419,4,19.0,Melipeuco,14-4-2018,14,4,2018,6,RR 2,Off Prime PM,19:45,21:00,1:15:00,3,10.3,21.3,3.3,16.8,4.3,9.0,1.6,8.2,4.2,8.7,1.3,6.5,6.6,13.5,2.4,12.2,23.8,49.0,9.2,46.2,48.5,100,19.9,100,1,1,,Araucanía,Norte,2018-04-14
316,2018.0,67,6,7.0,Rengo,14-4-2018,14,4,2018,6,Estreno,Prime,22:39,0:00,1:21:00,3,12.7,22.2,5.3,19.8,2.2,3.9,0.6,2.4,12.8,22.3,4.2,15.6,12.6,21.9,5.7,21.2,20.7,36.0,8.5,31.7,57.4,100,26.8,100,2,2,,O'Higgins,Centro,2018-04-14
317,2016.0,418,4,18.0,Antártica,21-4-2018,21,4,2018,6,RR 2,Off Prime PM,19:50,21:00,1:10:00,3,10.1,20.5,2.7,13.4,4.8,9.6,2.1,10.1,5.4,11.0,1.7,8.3,7.2,14.6,2.5,12.3,23.4,47.3,9.8,48.1,49.5,100,20.4,100,1,1,,Magallanes,Sur,2018-04-21
318,2018.0,68,6,8.0,Nevados de Chillán,21-4-2018,21,4,2018,6,Estreno,Prime,22:37,23:56,1:19:00,2,14.5,24.2,6.3,22.1,3.1,5.2,1.4,4.8,11.1,18.7,3.6,12.6,11.9,19.9,5.1,17.9,25.8,43.2,10.4,36.5,59.6,100,28.4,100,1,1,,Ñuble,Centro,2018-04-21
319,2016.0,413,4,13.0,Mehuín,21-4-2018,21,4,2018,6,RR 3,Prime 2da,23:56,1:33,1:37:00,4,13.0,25.7,6.0,23.9,1.8,3.5,0.7,2.7,5.3,10.5,1.4,5.7,13.8,27.3,6.3,25.0,22.2,44.0,9.3,36.9,50.5,100,25.2,100,2,2,,Los Ríos,Sur,2018-04-21
320,2017.0,54,5,4.0,"Camiña, Laguna Roja",28-4-2018,28,4,2018,6,RR 1,Off Prime PM,19:43,21:00,1:17:00,3,11.0,23.0,3.1,16.3,3.5,7.4,2.1,11.3,4.0,8.4,1.2,6.3,4.4,9.2,1.3,6.7,24.8,52.0,9.7,51.7,47.8,100,18.8,100,1,1,,Arica y Parinacota,Norte,2018-04-28
321,2018.0,69,6,9.0,Arrieros Farellones-Cajón Maipo,28-4-2018,28,4,2018,6,Estreno,Prime,22:39,23:53,1:14:00,3,15.5,26.8,6.0,22.5,1.8,3.1,1.2,4.6,12.0,20.7,4.4,16.4,9.5,16.5,4.2,15.9,23.5,40.6,9.3,35.0,57.9,100,26.7,100,1,1,,Metropolitana,Centro,2018-04-28
322,2017.0,51,5,1.0,Juan Fernández,5-5-2018,5,5,2018,6,RR 1,Off Prime PM,19:44,21:00,1:16:00,3,11.6,24.0,4.0,19.9,3.5,7.2,1.7,8.3,3.8,7.8,1.4,7.2,4.8,9.9,1.5,7.4,24.1,49.8,9.6,48.0,48.4,100,19.9,100,1,1,,Valparaíso,Centro,2018-05-05
323,2018.0,610,6,10.0,Curarrehue 2018,5-5-2018,5,5,2018,6,Estreno,Prime,22:38,23:58,1:20:00,3,15.7,26.2,6.9,24.3,2.7,4.4,1.7,6.2,12.3,20.6,2.8,9.9,12.2,20.3,5.0,17.5,21.6,36.1,10.5,37.1,60.0,100,28.4,100,1,1,,Araucanía,Norte,2018-05-05
324,2016.0,422,4,22.0,Rupanco,12-5-2018,12,5,2018,6,RR 2,Off Prime PM,19:47,21:00,1:13:00,3,11.2,23.1,3.6,19.2,1.6,3.4,0.6,3.4,4.3,8.8,1.1,6.0,5.7,11.8,1.5,8.0,25.3,52.0,10.1,54.5,48.5,100,18.5,100,1,1,,Los Lagos,Sur,2018-05-12
325,2018.0,611,6,11.0,Salar de Surire,12-5-2018,12,5,2018,6,Estreno,Prime,22:37,0:06,1:29:00,3,18.4,30.0,7.8,26.7,1.6,2.6,0.7,2.4,9.8,16.1,3.0,10.1,11.7,19.1,4.8,16.5,23.9,38.9,11.4,38.9,61.3,100,29.3,100,1,1,,Arica y Parinacota,Norte,2018-05-12
326,2017.0,53,5,3.0,Chaitén,19-5-2018,19,5,2018,6,RR 1,Off Prime PM,19:47,21:00,1:13:00,3,12.2,23.1,4.7,19.1,5.6,10.7,2.3,9.2,4.8,9.1,1.6,6.6,8.1,15.3,3.2,12.9,24.5,46.4,11.1,45.0,52.8,100,24.5,100,1,1,,Los Lagos,Sur,2018-05-19
327,2017.0,57,5,7.0,Visviri,19-5-2018,19,5,2018,6,RR 1,Prime,22:36,0:00,1:24:00,3,14.7,25.9,6.0,22.4,2.5,4.4,1.2,4.4,10.7,18.8,2.6,9.6,11.3,19.8,4.6,17.2,21.9,38.6,11.3,42.2,56.9,100,26.8,100,1,1,,Arica y Parinacota,Norte,2018-05-19
328,2017.0,52,5,2.0,Codegua,26-5-2018,26,5,2018,6,RR 1,Off Prime PM,19:48,21:00,1:12:00,3,12.1,20.2,4.5,16.7,4.2,7.0,2.0,7.5,6.0,10.0,2.7,10.0,8.3,13.9,1.8,6.6,31.8,53.0,13.7,50.7,60.0,100,27.1,100,1,1,,O'Higgins,Centro,2018-05-26
329,2018.0,612,6,12.0,Río Maullín,26-5-2018,26,5,2018,6,Estreno,Prime,22:35,23:59,1:24:00,3,15.4,24.4,6.2,19.4,2.7,4.3,1.1,3.3,14.2,22.5,5.1,15.9,13.4,21.3,6.4,20.1,24.9,39.6,11.5,35.8,63.0,100,32.0,100,1,2,,Los Lagos,Sur,2018-05-26
330,2017.0,55,5,5.0,Río Bueno,2-6-2018,2,6,2018,6,RR 1,Off Prime PM,19:46,21:00,1:14:00,3,10.1,19.9,4.0,17.7,4.4,8.7,2.0,8.8,4.3,8.5,1.5,6.8,6.6,12.9,1.9,8.6,25.4,50.0,11.5,51.2,50.8,100,22.5,100,1,1,,Los Lagos,Sur,2018-06-02
331,2018.0,613,6,13.0,Chiloé Minga 1,2-6-2018,2,6,2018,6,Estreno,Prime,22:36,23:59,1:23:00,3,15.3,27.4,6.6,23.4,2.5,4.5,0.9,3.2,12.3,21.9,4.1,14.7,10.8,19.2,4.6,16.5,19.0,34.0,10.4,36.8,56.1,100,28.2,100,1,1,,Los Lagos,Sur,2018-06-02
332,2017.0,56,5,6.0,Melinka,9-6-2018,9,6,2018,6,RR 1,Off Prime PM,19:43,21:00,1:17:00,3,9.4,16.0,3.3,13.5,3.5,5.9,0.9,3.7,17.3,29.7,5.6,22.9,5.9,10.0,1.9,7.9,24.2,41.5,11.3,45.9,58.4,100,24.6,100,2,2,,Aysén,Sur,2018-06-09
333,2018.0,614,6,14.0,Chiloé Minga 2,9-6-2018,9,6,2018,6,Estreno,Prime,22:38,0:09,1:31:00,3,15.5,25.0,6.6,21.1,3.6,5.9,1.0,3.2,13.5,21.8,4.4,14.0,13.1,21.0,7.1,22.6,22.0,35.4,11.1,35.4,62.1,100,31.3,100,1,2,,Los Lagos,Sur,2018-06-09
334,2017.0,519,5,19.0,Alto del Carmen,16-6-2018,16,6,2018,6,RR 1,Off Prime PM,19:41,21:00,1:19:00,3,10.7,20.1,3.9,18.5,3.5,6.5,0.8,4.0,5.4,10.1,1.4,6.8,6.9,12.9,2.1,10.0,26.8,50.4,10.8,51.7,53.2,100,21.0,100,1,1,,Atacama,Norte,2018-06-16
335,2018.0,615,6,15.0,Melimoyu- R. Marín B.,16-6-2018,16,6,2018,6,Estreno,Prime,22:36,0:05,1:29:00,3,15.7,26.3,6.3,23.4,3.5,5.8,1.1,4.0,12.1,20.2,3.1,11.7,11.5,19.3,4.8,18.0,22.8,38.2,10.2,38.3,59.7,100,26.7,100,1,1,,Aysén,Sur,2018-06-16
336,2017.0,510,5,10.0,Alto Bío Bío,23-6-2018,23,6,2018,6,RR 1,Off Prime PM,19:49,21:00,1:11:00,3,10.9,19.5,4.0,15.5,8.5,15.3,3.4,13.2,6.3,11.4,2.3,8.9,7.2,13.0,1.7,6.5,24.0,43.1,12.3,48.0,55.7,100,25.7,100,1,1,,Bío Bío,Sur,2018-06-23
337,2018.0,616,6,16.0,La Junta- Sta. Lucía,23-6-2018,23,6,2018,6,Estreno,Prime,22:36,23:59,1:23:00,3,14.0,23.8,6.4,22.7,4.2,7.1,1.8,6.4,13.3,22.5,4.2,15.0,11.8,20.0,4.7,16.6,22.3,37.8,9.3,33.1,59.0,100,28.1,100,1,1,,Los Lagos,Sur,2018-06-23
338,2017.0,511,5,11.0,Riñihue-Río San Pedro,30-6-2018,30,6,2018,6,RR 1,Off Prime PM,19:36,21:00,1:24:00,3,14.0,26.5,5.3,22.4,3.6,6.8,1.3,5.4,7.9,14.9,3.3,13.8,5.1,9.6,1.4,5.9,25.4,47.9,10.9,46.2,53.0,100,23.6,100,1,1,,Los Ríos,Sur,2018-06-30
339,2017.0,514,5,14.0,"Parque F Coloane, ballenas",30-6-2018,30,6,2018,6,RR 1,Prime,22:37,23:57,1:20:00,3,15.0,26.3,6.5,23.9,4.8,8.4,1.1,3.9,14.3,25.0,4.9,18.1,9.3,16.3,4.7,17.1,18.8,32.9,8.5,31.2,57.1,100,27.3,100,1,1,,Magallanes,Sur,2018-06-30
340,2017.0,512,5,12.0,Isla Huapi – Lago Ranco,7-7-2018,7,7,2018,6,RR 1,Off Prime PM,19:52,21:00,1:08:00,3,13.3,23.2,6.5,23.6,4.9,8.5,2.5,9.0,4.9,8.5,1.9,7.0,10.3,17.9,3.5,12.6,25.4,44.1,10.9,39.5,57.5,100,27.7,100,1,1,,Los Ríos,Sur,2018-07-07
341,2018.0,617,6,17.0,Lonquimay 2018 XL,7-7-2018,7,7,2018,6,Estreno,Prime,22:36,0:53,2:17:00,6,13.3,22.7,5.3,18.8,5.1,8.7,2.0,7.1,12.3,21.1,4.8,17.0,11.4,19.5,5.3,18.9,20.7,35.5,9.2,32.6,58.4,100,28.2,100,1,1,,Araucanía,Norte,2018-07-07
342,2017.0,520,5,20.0,Maule Costa,14-7-2018,14,7,2018,6,RR 1,Off Prime PM,19:39,21:00,1:21:00,3,9.9,20.8,4.3,19.9,3.9,8.2,1.6,7.5,5.3,11.2,1.6,7.2,7.3,15.4,1.8,8.5,22.2,46.8,10.7,49.4,47.4,100,21.6,100,1,1,,Maule,Centro,2018-07-14
343,2018.0,618,6,18.0,Puelo-Hornopirén XL,14-7-2018,14,7,2018,6,Estreno,Prime,22:35,1:06,2:31:00,6,11.4,20.7,5.0,18.0,5.7,10.4,2.6,9.3,8.9,16.2,3.7,13.5,10.7,19.5,5.0,17.9,20.0,36.4,9.2,33.1,54.9,100,27.8,100,1,1,,Los Lagos,Sur,2018-07-14
344,2017.0,521,5,21.0,San Fabián,21-7-2018,21,7,2018,6,RR 1,Off Prime PM,19:43,21:00,1:17:00,3,10.3,19.4,4.2,18.9,4.4,8.3,1.2,5.5,7.0,13.3,2.5,11.3,9.2,17.3,3.3,14.7,22.7,42.7,9.6,43.0,53.1,100,22.4,100,1,1,,Ñuble,Centro,2018-07-21
345,2018.0,619,6,19.0,Villa O’Higgins XL,21-7-2018,21,7,2018,6,Estreno,Prime,22:38,1:07,2:29:00,6,14.7,28.2,6.3,23.9,3.4,6.5,1.5,5.7,9.7,18.7,3.7,14.1,8.9,17.1,4.5,17.0,18.2,35.0,9.0,34.2,52.0,100,26.3,100,1,1,,Aysén,Sur,2018-07-21
346,2017.0,522,5,22.0,"Copiapó, Cordillera Atacama",28-7-2018,28,7,2018,6,RR 1,Off Prime PM,19:42,20:59,1:17:00,3,11.8,22.9,4.5,22.1,6.0,11.6,1.9,9.1,5.8,11.2,0.9,4.6,5.8,11.2,1.9,9.2,23.8,46.1,9.5,46.5,51.7,100,20.4,100,1,1,,Atacama,Norte,2018-07-28
347,2018.0,620,6,20.0,Puyehue XL,28-7-2018,28,7,2018,6,Estreno,Prime,22:38,1:11,2:33:00,6,12.4,23.2,6.8,25.3,4.5,8.5,1.5,5.7,10.0,18.6,3.0,11.1,11.9,22.2,4.6,16.9,19.9,37.3,9.4,34.6,53.4,100,27.0,100,1,1,,Los Lagos,Sur,2018-07-28
348,2017.0,517,5,17.0,Fresia,4-8-2018,4,8,2018,6,RR 1,Off Prime PM,19:38,21:00,1:22:00,3,9.7,19.1,3.3,15.1,4.3,8.4,1.3,6.2,7.2,14.1,1.8,8.4,6.6,13.0,2.7,12.5,23.4,45.9,10.7,49.8,51.0,100,21.6,100,1,1,,Los Lagos,Sur,2018-08-04
349,2018.0,621,6,21.0,Huentelauquén,4-8-2018,4,8,2018,6,Estreno,Prime,22:22,0:07,1:45:00,3,13.2,22.4,6.0,21.2,5.6,9.5,1.3,4.5,12.4,20.9,6.0,21.1,9.0,15.2,4.4,15.6,23.0,39.0,9.3,33.2,59.0,100,28.2,100,1,1,,Coquimbo,Norte,2018-08-04
350,2017.0,513,5,13.0,Puerto Aguirre,11-8-2018,11,8,2018,6,RR 1,Off Prime PM,19:40,21:00,1:20:00,3,9.1,18.7,3.6,16.4,4.5,9.1,1.6,7.3,6.1,12.5,1.9,8.5,8.0,16.4,2.5,11.6,21.6,44.1,10.7,48.9,48.9,100,22.0,100,1,1,,Aysén,Sur,2018-08-11
351,2018.0,622,6,22.0,Yungay,11-8-2018,11,8,2018,6,Estreno,Prime,22:32,23:56,1:24:00,3,13.6,23.2,5.3,18.9,4.7,8.1,1.0,3.4,11.1,18.9,3.4,11.9,15.2,25.9,6.6,23.4,18.4,31.3,10.1,35.6,58.6,100,28.4,100,2,2,,Ñuble,Centro,2018-08-11
352,2017.0,516,5,16.0,Carelmapu,18-8-2018,18,8,2018,6,RR 1,Off Prime PM,19:51,21:00,1:09:00,3,7.5,15.1,2.8,12.4,6.0,12.0,2.3,10.4,5.4,10.8,1.5,6.9,5.4,10.9,2.5,11.3,25.2,50.8,11.1,49.4,49.7,100,22.5,100,1,1,,Los Lagos,Sur,2018-08-18
353,2017.0,535,5,35.0,Puente aéreo Pto. Montt,18-8-2018,18,8,2018,6,RR 1,Prime,22:27,23:56,1:29:00,3,12.9,21.6,5.2,17.8,6.0,10.1,2.2,7.6,12.1,20.2,3.8,13.1,11.2,18.8,4.8,16.4,22.2,37.1,11.6,39.6,59.8,100,29.4,100,1,1,,Los Lagos,Sur,2018-08-18
354,2017.0,515,5,15.0,Puerto Aysén,25-8-2018,25,8,2018,6,RR 1,Off Prime PM,19:47,21:00,1:13:00,3,10.1,20.3,3.2,15.3,3.7,7.5,1.6,7.6,4.7,9.5,1.1,5.2,8.0,16.1,2.4,11.5,23.2,46.8,10.5,50.3,49.5,100,20.8,100,1,1,,Aysén,Sur,2018-08-25
355,2018.0,623,6,23.0,"Codpa, valle dulce",25-8-2018,18,8,2018,6,Estreno,Prime,22:28,23:53,1:25:00,3,13.9,24.0,4.6,16.8,4.7,8.1,1.8,6.6,13.2,22.8,4.8,17.6,11.4,19.7,5.5,19.9,18.6,32.0,8.9,32.5,57.9,100,27.4,100,1,3,,Arica y Parinacota,Norte,2018-08-25
356,2017.0,518,5,18.0,Maule Cordillera,1-9-2018,1,9,2018,6,RR 1,Off Prime PM,19:46,21:00,1:14:00,3,9.0,19.3,2.8,14.8,2.7,5.9,1.4,7.4,6.3,13.4,1.7,8.9,6.4,13.6,1.5,7.8,22.9,48.9,10.2,53.4,46.8,100,19.0,100,1,1,,Maule,Centro,2018-09-01
357,2018.0,624,6,24.0,"Camarones, valle salado",1-9-2018,1,9,2018,6,Estreno,Prime,22:26,23:49,1:23:00,3,11.9,20.7,5.8,22.4,3.9,6.8,0.8,3.0,11.7,20.2,2.8,10.9,13.2,22.8,5.5,21.2,22.3,38.6,9.5,36.8,57.7,100,25.8,100,2,1,,Arica y Parinacota,Norte,2018-09-01
358,2017.0,58,5,8.0,Futaleufú,8-9-2018,8,9,2018,6,RR 1,Off Prime PM,19:51,21:00,1:09:00,3,8.7,18.5,2.4,12.0,5.1,10.9,1.4,6.9,6.1,13.1,1.6,8.2,7.0,14.9,1.8,8.9,20.1,42.8,10.1,51.0,46.9,100,19.7,100,1,1,,Aysén,Sur,2018-09-08
359,2018.0,625,6,25.0,Lago Maihue,8-9-2018,8,9,2018,6,Estreno,Prime,22:27,23:46,1:19:00,3,13.3,23.3,5.7,21.5,4.5,7.9,0.8,3.1,11.6,20.5,3.8,14.3,10.6,18.7,4.9,18.5,20.6,36.3,9.5,35.8,56.9,100,26.5,100,1,1,,Los Ríos,Sur,2018-09-08
360,2016.0,411,4,11.0,Estuario Reloncaví (Cochamó),15-9-2018,15,9,2018,6,RR 3,Off Prime PM,19:56,21:00,1:04:00,2,10.8,23.2,4.2,21.4,5.0,10.7,1.3,6.4,6.4,13.8,1.9,9.7,8.1,17.4,2.3,11.5,18.8,40.4,8.5,42.8,46.5,100,19.8,100,1,1,,Los Lagos,Sur,2018-09-15
361,2017.0,537,5,37.0,Chiloé Chonchi,15-9-2018,15,9,2018,6,RR 1,Prime,22:27,23:52,1:25:00,2,13.2,24.4,5.6,22.5,5.6,10.3,1.8,7.3,10.0,18.5,2.9,11.6,10.3,19.1,4.4,17.7,19.4,35.9,8.4,33.8,54.0,100,24.8,100,1,1,,Los Lagos,Sur,2018-09-15
362,2018.0,61,6,1.0,Ruta Kaweskar de los glaciares-Skorpios XL,18-9-2018,18,9,2018,2,RR 1,Prime,22:35,0:30,1:55:00,2,10.6,23.7,4.4,19.3,5.1,11.4,1.6,6.9,6.2,13.8,3.0,13.2,9.7,21.6,4.0,17.7,15.3,34.2,7.5,32.8,44.8,100,22.8,100,1,1,,Ñuble,Centro,2018-09-18
363,2018.0,62,6,2.0,De Pisagua a Colchane. XL,19-9-2018,19,9,2018,3,RR 1,Prime,22:41,0:29,1:48:00,3,8.1,15.6,4.4,16.8,5.1,9.9,1.4,5.4,13.2,25.2,5.4,20.6,12.4,23.8,5.7,21.5,15.9,30.4,7.4,28.2,52.2,100,26.3,100,3,3,,Tarapacá,Norte,2018-09-19
364,2017.0,523,5,23.0,Lleu-Lleu,22-9-2018,22,9,2018,6,RR 1,Off Prime PM,19:53,21:00,1:07:00,2,8.9,17.4,2.7,11.9,5.7,11.1,2.1,9.2,4.9,9.7,1.8,7.9,6.8,13.3,1.8,8.1,24.8,48.7,12.2,54.2,50.9,100,22.6,100,1,1,,Bío Bío,Sur,2018-09-22
365,2018.0,626,6,26.0,Caleta Milagros,22-9-2018,22,9,2018,6,Estreno,Prime,22:25,23:41,1:16:00,2,13.9,24.4,5.4,19.2,6.9,12.1,2.2,7.7,10.8,19.0,4.1,14.7,11.8,20.7,4.8,16.9,19.0,33.3,10.3,36.4,57.1,100,28.2,100,1,1,,Los Lagos,Sur,2018-09-22
366,2017.0,525,5,25.0,Coya (Rancagua),29-9-2018,29,9,2018,6,RR 1,Off Prime PM,19:45,21:00,1:15:00,3,11.6,22.9,4.5,20.8,3.6,7.1,1.2,5.4,5.9,11.6,1.3,6.2,6.2,12.1,2.1,9.9,24.3,47.9,10.7,49.7,50.7,100,21.5,100,1,1,,Arica y Parinacota,Norte,2018-09-29
367,2018.0,627,6,27.0,Curacautín-Tolhuaca,29-9-2018,29,9,2018,6,Estreno,Prime,22:27,23:58,1:31:00,3,12.9,21.7,5.7,21.3,4.9,8.3,2.1,7.8,12.3,20.6,3.5,13.1,12.2,20.4,5.5,20.8,22.3,37.5,8.5,32.0,59.6,100,26.7,100,1,1,,Araucanía,Norte,2018-09-29
368,2016.0,428,4,28.0,Isla Sta. María,6-10-2018,6,10,2018,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,6.1,13.1,2.2,12.1,4.8,10.2,1.4,7.9,6.8,14.5,1.7,9.7,9.7,20.6,2.4,13.7,20.4,43.5,8.7,48.9,46.8,100,17.8,100,3,2,,Bío Bío,Sur,2018-10-06
369,2018.0,628,6,28.0,Tirúa a Victoria,6-10-2018,6,10,2018,6,Estreno,Prime,22:27,23:59,1:32:00,3,11.6,20.1,4.7,16.9,4.3,7.5,1.6,5.7,13.0,22.6,4.2,15.1,13.0,22.6,6.0,21.7,19.3,33.5,9.8,35.0,57.5,100,27.9,100,3,2,,Araucanía,Norte,2018-10-06
370,2017.0,526,5,26.0,"Ovalle interior, Río Hurtado",13-10-2018,13,10,2018,6,RR 1,Off Prime PM,19:48,21:00,1:12:00,3,7.2,15.1,3.2,15.9,3.6,7.5,1.1,5.3,6.8,14.3,2.0,9.9,11.7,24.6,3.6,17.9,20.6,43.4,8.1,40.1,47.5,100,20.2,100,2,2,,Coquimbo,Norte,2018-10-13
371,2017.0,536,5,36.0,Chiloé- Quellón,13-10-2018,13,10,2018,6,RR 1,Prime,22:27,23:51,1:24:00,3,10.6,19.2,4.8,17.0,4.3,7.8,1.5,5.4,10.7,19.3,3.9,13.7,13.7,24.8,6.0,21.1,21.3,38.5,10.5,36.9,55.4,100,28.5,100,3,2,,Los Lagos,Sur,2018-10-13
